canonical_id,v1_score,v1_evidence,v1_reason,v2_score,v2_evidence,v2_reason,score_changed,crossed_main_threshold
572,3,计算机视觉|Machine Learning|Pattern Recognition|CNN|深度学习,岗位明确涉及计算机视觉和深度学习算法研发，属于AI核心领域。,3,研究和开发计算机视觉领域的核心算法|Machine Learning/Pattern Recognition/CNN|Caffe等深度学习等框架,岗位明确要求研发计算机视觉算法，涉及机器学习、模式识别、CNN和深度学习框架，属于严格AI研发，因此为3分。不是2分因为明确涉及AI/ML算法研发。,False,False
573,1,会计电算化,岗位提及会计电算化，属于数字工具辅助财务工作。,1,会计电算化,岗位核心是财务管理，提及会计电算化作为工具辅助财务工作，因此为1分。不是0分因为明确要求电算化技能；不是2分因为财务仍是核心，电算化仅为工具。,False,False
574,1,数据管理|台账|网上资料、数据等具体工作办理,岗位涉及环境安全数据管理和台账处理，数字工具为辅助。,1,环安数据管理|网上资料、数据等具体工作办理,岗位核心是环境安全管理，涉及数据管理和网上办理，属于辅助性数字工具使用，因此为1分。不是0分因为明确有数据管理职责；不是2分因为并非以系统开发或数据分析为核心产出。,False,False
575,0,,成本核算岗位，传统财务工作，未提及数字技术。,0,,岗位是成本核算，职责为财务成本核算、报表编制、成本分析与控制，未提及任何数字工具、信息系统、编程或AI技术。移除数字技术后，成本核算的核心产出依然成立。因此为0分，不是1分（无辅助数字工具要求）。,False,False
576,0,,行政前台，要求熟练操作办公软件，但仅为辅助，无实质数字技术内容。,1,熟练操作办公软件,岗位核心是行政接待与活动主持，办公软件仅作为辅助工具使用，因此为1分；不是0分因为明确要求办公软件，不是2分因为软件使用不构成核心产出。,True,False
577,0,,人事实习生，协助招聘，无数字技术或AI。,0,,岗位核心职责是协助招聘、宣传、数据统计等行政人事工作，未明示要求使用任何数字工具、信息系统、编程或AI技术，因此为0分。不是1分，因为原文未提及Office、Excel等数字工具的使用。,False,False
578,0,,材料研发工程师，涉及材料科学，但未提及数字技术或AI。,0,,岗位职责为微波介质陶瓷研发及SEM/XRD/ICP检测，属于材料科学实验与产品开发，未明示要求任何数字工具、信息系统、编程、数据、自动化或AI技术。因此为0分，不是1分（无Office/ERP等辅助工具要求），也不是2分（无软件/算法/系统开发核心职责）。,False,False
579,0,,金融销售顾问，销售理财产品，无数字技术或AI。,0,,岗位核心是金融产品销售和客户服务，描述中未提及任何数字工具、信息系统、编程或AI技术，因此为0分；不是1分因为连Excel等基础数字工具都未要求。,False,False
580,0,,行政助理，常规行政人事工作，无数字技术。,1,熟练运用基本工作软件(Word、Excel、PPT),岗位核心是行政人事事务，如接待、采购、手续办理、招聘协助等，移除Office软件后这些事务仍可完成，软件仅为辅助工具，因此为1分。不是0分，因为明确要求使用数字工具；不是2分，因为不涉及软件开发、系统运维或算法等核心数字技术。,True,False
581,0,,研发工程师，涉及化学和材料，但未提及数字技术或AI。,0,,岗位职责和任职资格均围绕化学、材料类产品开发，未提及任何数字工具、信息系统、编程、数据、自动化或AI技术。因此为0分，不是1分（无数字工具辅助要求）。,False,False
582,1,CAD制图,岗位要求CAD制图，属于数字工具辅助工作。,1,会CAD制图,岗位核心是环保技术，CAD制图是辅助工具，移除后环保技术员职责仍成立，因此为1分；不是0分因为明确要求数字工具，不是2分因为CAD使用不是核心产出。,False,False
583,1,通过电话、短信、微信等工具在办公室联系客户,使用数字通信工具辅助销售，但核心是销售技能，非技术岗位。,1,通过电话、短信、微信等工具在办公室联系客户|前期预热客户简单报价,岗位核心是车险销售，使用电话、短信、微信等数字工具辅助沟通和报价，但移除这些工具后销售职责仍成立，因此为辅助数字工具（1分）。不是0分，因为明确要求使用数字工具；不是2分，因为不涉及软件开发或核心数字技术。,False,False
584,0,,岗位为游戏美术设计，不涉及AI或数字技术内容。,0,,岗位职责为美术风格监督、场景设计与制作规范制定，未明示要求任何数字工具、编程、数据或AI技术，因此为0分；不是1分，因为未提及Office、CAD等辅助工具。,False,False
585,1,熟练使用office办公软件|ERP系统建立档案,使用办公软件和ERP系统进行数据处理，但仅为辅助工作。,1,熟练使用office办公软件|ERP系统建立档案,岗位核心是经管文员的销售价格审核、成本核算等财务相关工作，使用Office和ERP是辅助工具，移除后岗位仍成立，因此为1分；不是0分因为明确要求数字工具，不是2分因为不涉及软件开发或核心数字技术产出。,False,False
586,2,具有程序编写的经验|熟悉Windows和Linux系统,岗位核心要求编程和系统技术，属于软件技术核心。,2,"具有程序编写的经验|具有C、C++实际编程经验,熟练使用VC",岗位核心职责包括向研发反馈需求，且任职要求明确列出程序编写和C/C++编程经验，表明软件开发是岗位核心产出的一部分，因此为2分。不是1分，因为编程不是辅助工具而是核心技能；不是3分，因为未涉及AI/ML。,False,False
587,0,,商务经营岗位，无AI或数字技术内容。,0,,岗位职责为市场开发、客户维护、销售合同签订与履行，未明示要求使用任何数字工具、信息系统、编程或AI技术，因此为0分；不是1分，因为原文未提及Office、ERP等辅助数字工具。,False,False
588,0,,机械产品检验，不涉及数字技术。,0,,岗位职责为机械产品检验，使用检测设备和检验工具，但未要求任何数字工具、信息系统、编程或数据分析。移除数字技术后，检验工作仍可完成，因此为0分。不是1分，因为未提及Office、ERP等辅助数字工具。,False,False
589,3,数据分析及建模|对海量数据进行分析|开发并持续完善各项业务数据的统计分析模型,明确涉及数据分析、建模和编程，属于高级算法和AI相关技能。,2,"开发并持续完善各项业务数据的统计分析模型|建设合规数据分析能力|熟练运用SQL,精通至少一种专业分析工具,如Python、R、SAS等",岗位核心职责是开发统计分析模型和建设数据分析能力，属于核心数字技术（2分）。没有明确提及AI/ML研发，因此不是3分。,True,False
590,1,人才发展专员,使用数字工具进行宣传，但仅为辅助。,1,"线上学习平台运营及管理|善于运用各类工具进行宣传推广工作,如海报制作、视频、撰写文案等",岗位核心是人才发展、培训管理，线上学习平台运营和宣传工具使用是辅助完成培训工作的工具，移除后培训职能仍成立，因此为1分；不是0分因为明确要求使用数字平台和工具，不是2分因为不涉及软件开发或核心数字技术。,False,False
591,0,,车险理赔查勘，无AI或数字技术内容。,0,,岗位职责为线上查勘、理赔咨询与方案协商，属于保险理赔服务，未明示要求任何数字工具、信息系统、编程或AI技术。因此为0分，不是1分（无辅助数字工具要求）。,False,False
592,0,,销售管理岗位，无AI或数字技术内容。,0,,岗位职责为销售渠道建设、市场评估、产品规划与项目管理，未明示要求使用数字工具或技术。因此为0分，不是1分（无辅助数字工具要求）。,False,False
593,2,"能熟练操作InPlan, genesis,CAD等软件",岗位核心是使用专业软件进行工程设计和数据处理。,1,"熟练操作InPlan, genesis,CAD等软件",要求熟练操作InPlan、Genesis、CAD等专业软件，但这些软件是完成MI（制造指示）工程师工作的辅助工具，核心产出仍是电路板工程设计与处理，移除软件后岗位核心职责仍成立。因此为1分，不是2分（软件使用非核心开发）。,True,True
594,2,从事电源行业PCBlayout工作|了解布板需要的EMC、安规方面的要求,PCB layout是电子设计自动化的核心，属于技术岗位。,1,从事电源行业PCBlayout工作,岗位为PCB layout工程师，使用EDA工具进行版图设计，但原文仅提及PCBlayout工作，未明确要求软件开发或AI技术。PCB layout是专业岗位，但工具使用属于辅助性质，核心产出是电路板设计。因此为1分，不是2分（未涉及软件开发或算法）。,True,True
595,1,熟练掌握使用office办公软件,使用办公软件辅助商务工作。,1,熟练掌握使用office办公软件,岗位为销售/商务助理，要求熟练掌握Office办公软件，属于辅助数字工具用于文书和统计，核心产出仍是商务支持。因此为1分，不是0分（明确要求数字工具）也不是2分（非核心软件开发）。,False,False
