canonical_id,from_score,from_evidence,from_reason,to_score,to_evidence,to_reason,score_changed,crossed_main_threshold
559,1,熟练使用相关办公软件,岗位核心是行政后勤事务，办公软件仅作为辅助工具，移除后行政工作仍可进行，因此为1分；不是0分因为明确要求使用办公软件，不是2分因为不涉及软件开发或系统核心产出。,1,熟练使用相关办公软件,任职资格要求熟练使用办公软件，属于明确数字工具，但岗位主要产出是行政后勤事务，移除软件后主业仍成立，故为辅助。无AI相关词。,False,False
560,1,熟练操作计算机办公软件,岗位是人力资源、行政文秘实习，办公软件是辅助工具，核心产出是协助管理而非技术开发，因此为1分；不是0分因为明确要求计算机办公软件，不是2分因为不涉及系统开发或数据工程。,1,熟练操作计算机办公软件,任职资格要求熟练操作计算机办公软件，属于明确数字工具，但岗位主要产出是人力资源、行政文秘管理，移除软件后主业仍成立，故为辅助。无AI相关词。,False,False
561,0,,岗位描述涉及蛋白纯化工艺开发，但未提及任何数字工具、编程、数据或AI技术，仅要求专业技能如蛋白纯化技术、DOE等，属于生物实验领域，因此为0分；不是1分因为没有要求使用办公软件或信息系统。,0,,岗位职责为抗体纯化工艺开发、实验设计、数据分析等，但未明示任何软件、数据系统、编程等数字技术对象；DOE、cGMP等为专业方法或规范，非数字技术。无AI相关词。,False,False
562,0,,岗位是保险销售和客户服务，描述中未提及任何数字工具或技术，仅强调销售技能和资源，因此为0分；不是1分因为没有要求使用办公软件或系统。,0,,岗位职责为团体业务拓展、客户维护和保险出单，未明示任何数字工具、系统或软件要求。无AI相关词。,False,False
563,0,,岗位是餐饮渠道产品经理，职责涉及产品管理、计划、客户维护，未提及任何数字工具或技术，因此为0分；不是1分因为没有要求使用办公软件或信息系统。,0,,岗位职责为餐饮产品管理、生产计划、客户维护和报价，未明示任何数字工具、系统或软件要求。无AI相关词。,False,False
564,0,,岗位是保险营销支持，描述中未提及任何数字工具或技术，仅要求沟通能力和专业背景，因此为0分；不是1分因为没有要求使用办公软件或系统。,0,,岗位职责为保险业务序列营销支持，未明示任何数字工具、系统或软件要求。无AI相关词。,False,False
565,0,,岗位是采购经理，职责涉及战略管理、供应商开发、流程执行，但未提及任何数字工具、编程或数据技术，因此为0分；不是1分因为没有要求使用办公软件或信息系统。,1,"新建采购订单,系统跟踪交货日期",职责提及使用系统跟踪交货日期，属于明确数字系统使用，但岗位主要产出是采购战略与供应商管理，移除系统后主业仍成立，故为辅助。无AI相关词。,True,False
566,0,,岗位是保洁，描述中未提及任何数字工具或技术，因此为0分；不是1分因为没有要求使用办公软件或系统。,0,,岗位为保洁，未明示任何数字工具、系统或软件要求。无AI相关词。,False,False
567,1,构建人才储备数据库|创新优化人员甄选工具,岗位核心是人力资源管理（招聘、培训、干部管理），提及的数据库和工具属于辅助手段，移除后人事职能仍成立，因此为1分。不是0分因为明确涉及数据库和工具；不是2分因为并非以软件开发或系统建设为核心产出。,1,构建人才储备数据库|创新优化人员甄选工具,岗位职责提到“构建人才储备数据库”和“创新优化人员甄选工具”，涉及数据库和工具优化，但主要产出仍是人力资源管理，数字技术仅辅助主业，移除后岗位仍成立。无AI职责。,False,False
568,0,,岗位描述仅涉及传统人事工作，未明示要求使用数字工具、信息系统或编程，因此为0分。不是1分因为无任何数字技术相关要求。,0,,岗位职责为人事日常工作，未明示任何数字工具、系统、软件或数据要求，仅提及“员工人事信息管理”但无具体数字技术对象，故为none。,False,False
569,0,,岗位职责为产品策划与市场推广，未提及任何数字工具、数据分析或技术系统，因此为0分。不是1分因为无相关证据。,0,,岗位为产品策划经理，职责包括市场分析、竞品分析、产品培训等，但未明示任何数字技术工具或系统要求，仅提及“电商运营模式”作为熟悉领域，非岗位技术交付。,False,False
570,0,,岗位为物业工程管理，涉及机电设备维护，但未明示要求使用数字工具或信息系统，因此为0分。不是1分因为无相关技术工具要求。,0,,物业工程主管负责机电设备管理，但未明示软件、数据、信息系统、编程或数字控制等数字技术对象，仅涉及物理设备维护，故为none。,False,False
571,2,嵌入式开发|单片机|数字电路|PCB 设计软件,岗位核心是电子硬件开发，涉及嵌入式、单片机、PCB设计等数字技术，属于核心产出，因此为2分。不是1分因为技术是核心而非辅助；不是3分因为未涉及AI/ML。,2,硬件电路、PCB设计|嵌入式开发、单片机、数字电路|CAN、RS485等通讯,岗位明确要求PCB设计、嵌入式开发、数字电路等，属于核心数字硬件开发，移除后岗位无法成立。无AI职责，故为2分。,False,False
572,3,研究和开发计算机视觉领域的核心算法|Machine Learning/Pattern Recognition/CNN|Caffe等深度学习等框架,岗位明确要求研发计算机视觉算法，涉及机器学习、模式识别、CNN和深度学习框架，属于严格AI研发，因此为3分。不是2分因为明确涉及AI/ML算法研发。,3,研究和开发计算机视觉领域的核心算法(如Machine Learning/Pattern Recognition/CNN等)|将上述算法应用到工业检测场景中,岗位核心职责明确涉及机器学习、模式识别、CNN等AI算法研发和应用，属于严格AI技术工作，故为3分。,False,False
573,1,会计电算化,岗位核心是财务管理，提及会计电算化作为工具辅助财务工作，因此为1分。不是0分因为明确要求电算化技能；不是2分因为财务仍是核心，电算化仅为工具。,1,会计电算化,岗位要求熟悉会计电算化，但主要产出是财务管理，数字技术仅作为工具辅助，移除后岗位仍成立。无AI职责。,False,False
574,1,环安数据管理|网上资料、数据等具体工作办理,岗位核心是环境安全管理，涉及数据管理和网上办理，属于辅助性数字工具使用，因此为1分。不是0分因为明确有数据管理职责；不是2分因为并非以系统开发或数据分析为核心产出。,1,环安数据管理|网上资料、数据等具体工作办理,岗位涉及数据管理和网上资料办理，但主要产出是环境安全管理，数字技术仅辅助台账和报表工作，移除后岗位仍成立。无AI职责。,False,False
575,0,,岗位是成本核算，职责为财务成本核算、报表编制、成本分析与控制，未提及任何数字工具、信息系统、编程或AI技术。移除数字技术后，成本核算的核心产出依然成立。因此为0分，不是1分（无辅助数字工具要求）。,0,,岗位职责为成本核算、报表编制、成本分析与控制，未明示任何软件、数据系统、编程或数字技术对象。仅提及财务相关专业和会计从业资格，无数字工具要求，故为none。,False,False
576,1,熟练操作办公软件,岗位核心是行政接待与活动主持，办公软件仅作为辅助工具使用，因此为1分；不是0分因为明确要求办公软件，不是2分因为软件使用不构成核心产出。,1,熟练操作办公软件,明确要求熟练操作办公软件，属于数字工具辅助行政接待主业。移除办公软件后，行政接待工作仍成立，故为auxiliary而非core。,False,False
577,0,,岗位核心职责是协助招聘、宣传、数据统计等行政人事工作，未明示要求使用任何数字工具、信息系统、编程或AI技术，因此为0分。不是1分，因为原文未提及Office、Excel等数字工具的使用。,1,统计、分析每天、每周、每月招聘数据,职责包括统计和分析招聘数据，属于使用数字工具辅助招聘主业。移除数据分析后，招聘工作仍成立，故为auxiliary而非core。,True,False
